crime_id,original_crime_type_name,report_date,call_date,offense_date,call_time,call_date_time,disposition,address,city,state,agency_id,address_type,common_location
183652190,Road Rage,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,16:00,2018-12-31T16:00:00.000,ND,Scott St/lombard St,San Francisco,CA,1,Intersection,
183652164,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:59,2018-12-31T15:59:00.000,ADV,600 Block Of 42nd Av,San Francisco,CA,1,Premise Address,
183652162,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:59,2018-12-31T15:59:00.000,Not recorded,1100 Block Of Point Lobos Av,San Francisco,CA,1,Common Location,Cliff House
183652169,601,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:59,2018-12-31T15:59:00.000,HAN,1500 Block Of Polk St,San Francisco,CA,1,Premise Address,
183652180,Fight No Weapon Dv,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:57,2018-12-31T15:57:00.000,HAN,900 Block Of Market St,San Francisco,CA,1,Common Location,"Nordstrom Westfield, Sf"
183652148,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:56,2018-12-31T15:56:00.000,HAN,100 Block Of Christmas Tree Point Rd,San Francisco,CA,1,Common Location,Twin Peaks Viewpoint
183652156,Jo,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:56,2018-12-31T15:56:00.000,CAN,0 Block Of Stockton St,San Francisco,CA,1,Premise Address,
183652152,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:55,2018-12-31T15:55:00.000,ADV,600 Block Of 4th St,San Francisco,CA,1,Premise Address,
183652161,Indecent Exposure,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:55,2018-12-31T15:55:00.000,HAN,2700 Block Of San Bruno Av,San Francisco,CA,1,Premise Address,
183652150,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:55,2018-12-31T15:55:00.000,GOA,9th St/mission St,San Francisco,CA,1,Intersection,
183652151,Att Jo,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:54,2018-12-31T15:54:00.000,REP,Block Of Post St,San Francisco,CA,1,Premise Address,
183652143,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:54,2018-12-31T15:54:00.000,CIT,200 Block Of Sickles Av,San Francisco,CA,1,Premise Address,
183652141,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:53,2018-12-31T15:53:00.000,CIT,100 Block Of Williams Av,San Francisco,CA,1,Premise Address,
183652146,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:52,2018-12-31T15:52:00.000,ND,37th Av/santiago St,San Francisco,CA,1,Intersection,
183652133,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:51,2018-12-31T15:51:00.000,ADV,3900 Block Of 18th St,San Francisco,CA,1,Premise Address,
183652134,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:51,2018-12-31T15:51:00.000,REP,Cedar St/polk St,San Francisco,CA,1,Intersection,
183652132,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:51,2018-12-31T15:51:00.000,HAN,7th Av/lawton St,San Francisco,CA,1,Intersection,
183652128,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:50,2018-12-31T15:50:00.000,HAN,Geary Bl/lyon St,San Francisco,CA,1,Intersection,
183652135,800,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:50,2018-12-31T15:50:00.000,REP,300 Block Of Precita Av,San Francisco,CA,1,Premise Address,
183652123,Meet W/citizen,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:48,2018-12-31T15:48:00.000,ARR,Jennings St/gilman Av,San Francisco,CA,1,Intersection,
183652119,Drums,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:48,2018-12-31T15:48:00.000,ADV,Haight St/ashbury St,San Francisco,CA,1,Intersection,
183652117,Silent Holdup Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:47,2018-12-31T15:47:00.000,NCR,400 Block Of Haight St,San Francisco,CA,1,Premise Address,
183652115,Auto Boost / Strip,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:47,2018-12-31T15:47:00.000,REP,Jefferson St/taylor St,San Francisco,CA,1,Intersection,
183652130,Mentally Disturbed,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:47,2018-12-31T15:47:00.000,HAN,26th Av/geary Bl,San Francisco,CA,1,Intersection,
183652129,916,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:46,2018-12-31T15:46:00.000,GOA,Division St/bryant St,San Francisco,CA,1,Intersection,
183652112,Complaint Unkn,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:45,2018-12-31T15:45:00.000,HAN,1600 Block Of Ocean Av,San Francisco,CA,1,Premise Address,
183652113,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:45,2018-12-31T15:45:00.000,HAN,Fulton St/park Presidio Dr,San Francisco,CA,1,Intersection,
183652108,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:43,2018-12-31T15:43:00.000,PAS,800 Block Of Bryant St,San Francisco,CA,1,Premise Address,
183652109,Caser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:42,2018-12-31T15:42:00.000,GOA,600 Block Of 4th St,San Francisco,CA,1,Premise Address,
183652116,Threats / Harassment,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:42,2018-12-31T15:42:00.000,HAN,3700 Block Of 16th St,San Francisco,CA,1,Premise Address,
183652103,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:42,2018-12-31T15:42:00.000,NOM,500 Block Of Stevenson St,San Francisco,CA,1,Premise Address,
183652096,Missing Adult,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:40,2018-12-31T15:40:00.000,REP,100 Block Of Shrader St,San Francisco,CA,1,Premise Address,
183652088,Auto Boost / Strip,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:39,2018-12-31T15:39:00.000,REP,Diamond St/kern St,San Francisco,CA,1,Intersection,
183652086,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:39,2018-12-31T15:39:00.000,HAN,900 Block Of La Playa,San Francisco,CA,1,Premise Address,
183652097,518,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:38,2018-12-31T15:38:00.000,GOA,Laguna St/grove St,San Francisco,CA,1,Intersection,
183652093,Indecent Exposure,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:38,2018-12-31T15:38:00.000,ADV,300 Block Of Winston Dr,San Francisco,CA,1,Common Location,"Mcdonalds - Stonestown, Sf"
183652087,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:37,2018-12-31T15:37:00.000,UTL,500 Block Of Natoma St,San Francisco,CA,1,Premise Address,
183652083,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:37,2018-12-31T15:37:00.000,ADV,300 Block Of Bartlett St,San Francisco,CA,1,Premise Address,
183652091,Rep,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:37,2018-12-31T15:37:00.000,UTL,1800 Block Of Bush St,San Francisco,CA,1,Premise Address,
183652081,Assault / Battery,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:36,2018-12-31T15:36:00.000,NOM,800 Block Of Stockton St,San Francisco,CA,1,Premise Address,
183652075,Sexual Assault Adult,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:36,2018-12-31T15:36:00.000,HAN,200 Block Of Williams Av,San Francisco,CA,1,Common Location,"Bayview Station, Sf"
183652095,Well Being Check,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:35,2018-12-31T15:35:00.000,REP,100 Block Of Irving St,San Francisco,CA,1,Premise Address,
183652071,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:34,2018-12-31T15:34:00.000,HAN,300 Block Of Tocoloma Av,San Francisco,CA,1,Premise Address,
183652070,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:34,2018-12-31T15:34:00.000,HAN,3700 Block Of Fulton St,San Francisco,CA,1,Common Location,"Rose Garden Gg Park, Sf"
183652072,H&r Veh Accident,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:32,2018-12-31T15:32:00.000,ND,3300 Block Of 20th Av,San Francisco,CA,1,Common Location,"Stonestown Galleria, Sf"
183652069,Burglary,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:32,2018-12-31T15:32:00.000,HAN,3600 Block Of 20th St,San Francisco,CA,1,Premise Address,
183652067,Suspicious Vehicle,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:32,2018-12-31T15:32:00.000,HAN,1000 Block Of Galvez Av,San Francisco,CA,1,Common Location,"India Basin Shoreline Park, Sf"
183652066,Missing Adult,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:32,2018-12-31T15:32:00.000,REP,1000 Block Of Potrero Av,San Francisco,CA,1,Premise Address,
183652065,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:31,2018-12-31T15:31:00.000,HAN,30th Av/geary Bl,San Francisco,CA,1,Intersection,
183652063,Purse Snatch,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:30,2018-12-31T15:30:00.000,REP,3rd St/harrison St,San Francisco,CA,1,Intersection,
183652054,Meet W/citizen,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:28,2018-12-31T15:28:00.000,HAN,London St/geneva Av,San Francisco,CA,1,Intersection,
183652051,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:28,2018-12-31T15:28:00.000,HAN,John F Kennedy Dr/bernice Rodgers Wy,San Francisco,CA,1,Intersection,
183652052,Citizen Arrest,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:27,2018-12-31T15:27:00.000,HAN,900 Block Of Market St,San Francisco,CA,1,Premise Address,
183652045,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:26,2018-12-31T15:26:00.000,CIT,23rd St/mission St,San Francisco,CA,1,Intersection,
183652046,Noise Nuisance,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:26,2018-12-31T15:26:00.000,HAN,Mission St/geneva Av,San Francisco,CA,1,Intersection,
183652050,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:26,2018-12-31T15:26:00.000,PAS,Block Of Geneva Av,San Francisco,CA,1,Premise Address,
183652047,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:25,2018-12-31T15:25:00.000,CAN,300 Block Of Mcallister St,San Francisco,CA,1,Common Location,"Mcallister Hotel Sro, Sf"
183652041,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:23,2018-12-31T15:23:00.000,GOA,2800 Block Of Polk St,San Francisco,CA,1,Premise Address,
183652043,Vandalism,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:23,2018-12-31T15:23:00.000,HAN,500 Block Of Hickory St,San Francisco,CA,1,Premise Address,
183652038,500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:23,2018-12-31T15:23:00.000,CIT,2500 Block Of Sacramento St,San Francisco,CA,1,Premise Address,
183652037,Mentally Disturbed,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:23,2018-12-31T15:23:00.000,ADV,9th St/folsom St,San Francisco,CA,1,Intersection,
183652033,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:22,2018-12-31T15:22:00.000,HAN,Waller St/central Av,San Francisco,CA,1,Intersection,
183652040,Mentally Disturbed,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:22,2018-12-31T15:22:00.000,ABA,3900 Block Of 18th St,San Francisco,CA,1,Premise Address,
183652032,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:22,2018-12-31T15:22:00.000,Not recorded,500 Block Of Grant Av,San Francisco,CA,1,Premise Address,
183652039,Well Being Check,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:21,2018-12-31T15:21:00.000,UTL,200 Block Of 14th St,San Francisco,CA,1,Premise Address,
183652030,Person W/gun,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:20,2018-12-31T15:20:00.000,Not recorded,Polk St/post St,San Francisco,CA,1,Intersection,
183652026,Person W/gun,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:19,2018-12-31T15:19:00.000,NOM,7th St/minna St,San Francisco,CA,1,Intersection,
183652021,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:19,2018-12-31T15:19:00.000,Not recorded,100 Blk Eddy St,San Francisco,CA,1,Geo-Override,
183652029,Caser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:18,2018-12-31T15:18:00.000,HAN,29th St/san Jose Av,San Francisco,CA,1,Intersection,
183652025,Verbal,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:18,2018-12-31T15:18:00.000,NOM,1500 Block Of Market St,San Francisco,CA,1,Premise Address,
183652019,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:17,2018-12-31T15:17:00.000,GOA,0 Block Of Freelon St,San Francisco,CA,1,Premise Address,
183652016,Physical,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:17,2018-12-31T15:17:00.000,REP,Polk St/post St,San Francisco,CA,1,Intersection,
183652012,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:16,2018-12-31T15:16:00.000,Not recorded,300 Block Of Geary St,San Francisco,CA,1,Common Location,"Union Square, Sf"
183652011,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:16,2018-12-31T15:16:00.000,HAN,16th St/pond St,San Francisco,CA,1,Intersection,
183652020,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:16,2018-12-31T15:16:00.000,GOA,900 Block Of Van Ness Av,San Francisco,CA,1,Premise Address,
183652009,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:15,2018-12-31T15:15:00.000,CIT,Bryant St/6th St,San Francisco,CA,1,Intersection,
183652008,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:15,2018-12-31T15:15:00.000,Not recorded,Catalina St/middle Point Rd,San Francisco,CA,1,Intersection,
183652006,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:15,2018-12-31T15:15:00.000,HAN,Church St/duboce Av,San Francisco,CA,1,Intersection,
183652013,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:15,2018-12-31T15:15:00.000,CIT,700 Block Of 19th Av,San Francisco,CA,1,Premise Address,
183652003,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:13,2018-12-31T15:13:00.000,HAN,Noe St/henry St,San Francisco,CA,1,Intersection,
183652010,Citizen Standby,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:13,2018-12-31T15:13:00.000,HAN,400 Block Of Jones St,San Francisco,CA,1,Premise Address,
183652018,518 Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:13,2018-12-31T15:13:00.000,UTL,300 Block Of Terry A Francois Bl,San Francisco,CA,1,Premise Address,
183651992,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:10,2018-12-31T15:10:00.000,HAN,Roosevelt Wy/17th St,San Francisco,CA,1,Intersection,
183651994,Mentally Disturbed,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:10,2018-12-31T15:10:00.000,ND,3400 Block Of Cesar Chavez St,San Francisco,CA,1,Premise Address,
183652004,Poss,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:09,2018-12-31T15:09:00.000,UTL,Ellsworth St/alemany Sb Bl,San Francisco,CA,1,Intersection,
183652002,Road Rage,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:09,2018-12-31T15:09:00.000,ND,Broadway/larkin St,San Francisco,CA,1,Intersection,
183651989,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:08,2018-12-31T15:08:00.000,GOA,300 Block Of 16th Av,San Francisco,CA,1,Premise Address,
183651982,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:08,2018-12-31T15:08:00.000,ARR,200 Block Of Capp St,San Francisco,CA,1,Premise Address,
183651991,Assault / Battery,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:08,2018-12-31T15:08:00.000,ABA,Mason St/eddy St,San Francisco,CA,1,Intersection,
183651985,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:07,2018-12-31T15:07:00.000,HAN,1500 Block Of Pine St,San Francisco,CA,1,Premise Address,
183651978,7.2.27,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:06,2018-12-31T15:06:00.000,GOA,1600 Block Of Webster St,San Francisco,CA,1,Premise Address,
183651977,Trespasser,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:06,2018-12-31T15:06:00.000,REP,0 Block Of Carlton B Goodlett Pl,San Francisco,CA,1,Common Location,"City Hall, Sf"
183651970,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:05,2018-12-31T15:05:00.000,CIT,100 Blk Sagamore St,San Francisco,CA,1,Geo-Override,
183651996,601,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:05,2018-12-31T15:05:00.000,REP,500 Block Of California St,San Francisco,CA,1,Premise Address,
183651972,7.2.27,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:03,2018-12-31T15:03:00.000,CAN,400 Block Of Post St,San Francisco,CA,1,Premise Address,
183651975,Stolen Property,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:03,2018-12-31T15:03:00.000,NOM,9th St/howard St,San Francisco,CA,1,Intersection,
183651983,Well Being Check,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:02,2018-12-31T15:02:00.000,HAN,500 Block Of Mission Bay North Bl,San Francisco,CA,1,Premise Address,
183651965,Mentally Disturbed,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:02,2018-12-31T15:02:00.000,ND,Mission St/geneva Av,San Francisco,CA,1,Intersection,
183651981,22500b,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,15:02,2018-12-31T15:02:00.000,CIT,200 Block Of Capistrano Av,San Francisco,CA,1,Premise Address,
183651953,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:59,2018-12-31T14:59:00.000,HAN,1500 Block Of Haight St,San Francisco,CA,1,Common Location,"Haight St Corridor, Sf"
183651956,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:59,2018-12-31T14:59:00.000,ADV,2100 Block Of Mcallister St,San Francisco,CA,1,Premise Address,
183651962,Petty Theft,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:59,2018-12-31T14:59:00.000,REP,1300 Block Of Castro St,San Francisco,CA,1,Premise Address,
183651958,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:57,2018-12-31T14:57:00.000,ADV,600 Block Of 41st Av,San Francisco,CA,1,Premise Address,
183651940,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:54,2018-12-31T14:54:00.000,CIT,1500 Block Of Mcallister St,San Francisco,CA,1,Premise Address,
183651941,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:54,2018-12-31T14:54:00.000,CIT,1700 Block Of Mcallister St,San Francisco,CA,1,Premise Address,
183651955,Aggressive,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:54,2018-12-31T14:54:00.000,GOA,Berry St/3rd St,San Francisco,CA,1,Intersection,
183651939,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:54,2018-12-31T14:54:00.000,ADV,22nd St/harrison St,San Francisco,CA,1,Intersection,
183651942,Traf Violation Cite,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:54,2018-12-31T14:54:00.000,HAN,1000 Block Of Jamestown Av,San Francisco,CA,1,Premise Address,
183651935,Meet W/citizen,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:51,2018-12-31T14:51:00.000,HAN,200 Block Of Williams Av,San Francisco,CA,1,Common Location,"Bayview Station, Sf"
183651933,Homeless Complaint,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:51,2018-12-31T14:51:00.000,HAN,Oak St/masonic Av,San Francisco,CA,1,Intersection,
183651934,22500e,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:50,2018-12-31T14:50:00.000,CIT,2000 Block Of Beach St,San Francisco,CA,1,Premise Address,
183651936,Verbal,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:49,2018-12-31T14:49:00.000,NOM,900 Block Of Ofarrell St,San Francisco,CA,1,Premise Address,
183651929,500f,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:49,2018-12-31T14:49:00.000,ADV,300 Blk Haight St,San Francisco,CA,1,Geo-Override,
183651926,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:48,2018-12-31T14:48:00.000,ND,200 Block Of West Portal Av,San Francisco,CA,1,Common Location,"West Portal Corridor, Sf"
183651924,Fight No Weapon,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:47,2018-12-31T14:47:00.000,HAN,500 Block Of Eddy St,San Francisco,CA,1,Premise Address,
183651927,Reckless,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:47,2018-12-31T14:47:00.000,ND,Brotherhood Wy/lake Merced Bl,San Francisco,CA,1,Intersection,
183651923,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:46,2018-12-31T14:46:00.000,ADV,Capp St/25th St,San Francisco,CA,1,Intersection,
183651918,Audible Alarm,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:45,2018-12-31T14:45:00.000,PAS,900 Block Of 28th Av,San Francisco,CA,1,Premise Address,
183651915,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:45,2018-12-31T14:45:00.000,HAN,200 Block Of Healy Av,Yerba Buena,CA,1,Common Location,"Uscg Main Bldg, Yb"
183651932,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:45,2018-12-31T14:45:00.000,ND,0 Block Of The Embarcadero Sou,San Francisco,CA,1,Common Location,"Ferry Bldg, Sf"
183651919,Suspicious Person,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:45,2018-12-31T14:45:00.000,GOA,600 Block Of Geary St,San Francisco,CA,1,Premise Address,
183651911,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:44,2018-12-31T14:44:00.000,HAN,200 Block Of Healy Av,Yerba Buena,CA,1,Common Location,"Uscg Main Bldg, Yb"
183651921,Threats Dv,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:42,2018-12-31T14:42:00.000,HAN,800 Block Of Ashbury St,San Francisco,CA,1,Premise Address,
183651905,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:42,2018-12-31T14:42:00.000,HAN,100 Block Of Scott St,San Francisco,CA,1,Premise Address,
183651906,Passing Call,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:42,2018-12-31T14:42:00.000,Not recorded,Golden Gate Av/hyde St,San Francisco,CA,1,Intersection,
183651907,Traffic Stop,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,14:42,2018-12-31T14:42:00.000,ADV,Mission St/25th St,San Francisco,CA,1,Intersection,
